,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
876,Armin van Buuren,Home With You (ASOT 1047) [Future Favorite] - Armin van Buuren pres. Rising Star Remix,0eH5tKjqTPDfwXRvR1p024,21,0.489,0.9,8,-7.994,1,0.0466,0.0003,0.00153,0.0915,0.148,137.001,257680,4
877,El Fantasma,Soy Buen Amigo,1Z0auW1yEy6Dq9hsRdeIV3,79,0.699,0.55,10,-4.539,1,0.0568,0.523,0.0,0.158,0.969,119.924,153968,3
878,Super8 & Tab,Asylum (FYHYM2021),3nd07ybYlAO81VaOeiGp4d,13,0.435,0.9,2,-5.118,0,0.0693,5.9e-05,0.966,0.656,0.211,127.997,59973,4
879,Bo Burnham,Welcome to the Internet,25AvaE23MXl06YRtQcQoJS,76,0.665,0.527,2,-8.588,0,0.429,0.663,0.0,0.306,0.219,94.711,275999,3
880,Roman Messer,Can You Feel The Love (Suanda 300 Anthem) [FYHYM2021],3he31QO7hvGpVEaujl9qIJ,15,0.344,0.991,11,-5.09,0,0.0539,1.49e-06,0.989,0.389,0.185,132.02,58179,4
881,Carly Pearce,Never Wanted To Be That Girl,3TuMOIzXkhKFDNHyQ7Mo8J,73,0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,214416,4
882,Andy Moor,Safe on Both Sides (Year in Review 2021),45prEnjS5BvFSHIi5urFdr,14,0.465,0.937,6,-9.672,0,0.0492,0.00117,0.313,0.17,0.297,129.395,222624,4
883,Morgan Wallen,Warning,64SCQtbRtmO28ks1QhS3w5,72,0.633,0.664,10,-5.037,1,0.0294,0.46,0.0,0.108,0.268,115.058,156747,4
884,Mark Sixma,Elemental (FYHYM2021),4bXn4UFgIH0XXhVhaavLma,14,0.481,0.939,9,-5.543,1,0.0563,7.61e-05,8.83e-05,0.677,0.513,131.976,101821,4
885,Cico P,Tampa,4tB6ApBRk7JEBKet5mRFF3,73,0.888,0.407,8,-10.158,0,0.487,0.157,0.0,0.0914,0.751,77.031,176160,4
886,Alexander Popov,Era (FYHYM2021),7iiHTyTl6DKZQDcVbM5Wgb,13,0.292,0.92,11,-5.759,0,0.048,3.62e-06,0.922,0.291,0.127,131.225,73179,4
887,Surfaces,Wave of You,5Ne1q9Hv3l2NHBA3Agt8WT,75,0.695,0.656,1,-6.038,1,0.0489,0.057,0.0,0.267,0.346,90.986,213842,4
888,Zornik,"You Move Me (Live at Ancienne Belgique, Brussels, 20/11/2021)",7JwJVEmE0F2buYDrvNkBlI,14,0.294,0.542,0,-10.534,1,0.0371,0.0775,0.393,0.961,0.0481,141.684,344896,4
889,charlieonnafriday,After Hours,7jWW25q41F2P7Opfn3boIF,73,0.809,0.375,6,-9.914,1,0.0663,0.245,0.0,0.156,0.252,133.95,157675,4
890,Eugenio Tokarev,Time (RES006),66igf9qknIAZ20AuMOT5RU,17,0.624,0.868,9,-8.126,0,0.0469,0.00346,0.0209,0.241,0.345,124.002,232277,4
891,Polo G,Unapologetic (with NLE Choppa),45vDAZmpEf8BGVd1EA9yLA,74,0.666,0.707,5,-5.444,0,0.255,0.0862,0.0,0.334,0.627,160.0,168000,4
892,Ferry Corsten,Poison (RES006),14V53WCwOSNKdzRh09MGRs,16,0.531,0.933,7,-8.284,1,0.0361,0.00157,0.493,0.197,0.042,125.0,328560,4
893,Tito Torbellino Jr,El Vago De Los Nike,3MdhvQ8BprBhd4lYlgtPt2,79,0.762,0.627,7,-7.142,0,0.0557,0.165,3.35e-06,0.289,0.668,115.147,176208,3
894,Ferry Corsten,Beautiful (RES006) - AVIRA Remix,5JUTzgAPFtTmjSr1xl5TDE,17,0.538,0.962,11,-9.925,0,0.0525,0.0363,0.356,0.316,0.109,124.97,245901,4
895,Bo Burnham,Look Who’s Inside Again,7d8dqy6GbiUqotcTSs0jXg,75,0.643,0.331,2,-9.235,1,0.0387,0.761,0.0,0.373,0.648,160.006,83422,3
896,Incognito,Always There,1f6fbCd5AIQcFpI9UZQDXN,25,0.759,0.936,1,-6.319,1,0.0437,0.0127,0.121,0.0836,0.526,115.039,353200,4
897,Tai Verdes,Let's go to Hell,38XLUjlR84JEwK0SOvX77a,76,0.782,0.798,4,-5.07,0,0.0337,0.141,0.0,0.685,0.905,127.89,152182,4
898,Mark Sixma,The Scarab (FYHYM2021),1XQpjh6sMkPfpoyPGztDPE,14,0.561,0.929,8,-5.734,0,0.225,0.00026,0.937,0.45,0.37,130.23,58859,4
899,Sleepy Hallow,Basketball Dreams (Intro),0TYq1cxJXPGGjO0bYHDH2L,75,0.587,0.282,6,-11.902,0,0.308,0.947,0.0,0.11,0.53,188.37,91924,4
900,Years & Years,King,0ehr4GsiW3MMc4cm6OTe4H,15,0.559,0.837,4,-4.062,0,0.0391,0.0617,0.0,0.393,0.446,119.958,214835,4
901,Kay Flock,PSA,6T5i0o62ZyfHRRHHihYJ1n,73,0.872,0.77,1,-6.722,1,0.538,0.0591,0.0,0.0663,0.817,147.061,113600,4
902,Markus Schulz,Return from the Sand Sea (Year in Review 2021),3O26QU9BWjq0tGdEEWc6fc,16,0.532,0.967,5,-13.812,1,0.0763,0.0162,0.873,0.305,0.0355,127.999,127495,4
903,Los Lara,Fumando Mota,2ytQws1jfyFcY2K2MDUfzd,81,0.599,0.499,7,-6.549,1,0.0685,0.49,1.64e-06,0.0897,0.562,170.907,201205,3
904,Hate Drugs,Never Wanna Leave (2021 Special Edition),3ENgON7uAmmCdTlQr7ErIv,7,0.317,0.0627,0,-24.832,1,0.035,0.798,0.0826,0.0892,0.0389,176.026,202250,3
905,Lil Tecca,NEVER LEFT,21UkXrc9kD48rNpTMI2ecz,75,0.807,0.659,11,-6.92,1,0.332,0.0224,0.0,0.309,0.438,82.465,168727,4
906,Elvis Costello & The Attractions,Big Boys - Demo Version,46KOXad0Wr1G3JfvIHR1s1,11,0.747,0.348,4,-11.532,1,0.0628,0.155,0.0,0.109,0.476,129.125,179773,4
907,El Fantasma,El Bélico,50pkO56KXHoH53sVPRSbZ3,80,0.707,0.567,10,-4.091,1,0.0492,0.597,1.28e-06,0.0668,0.964,116.794,125819,3
908,015B,굿모닝 캔자스,1TZyBpuCJeaOxov915VyaK,16,0.723,0.467,11,-4.48,1,0.0391,0.479,0.000967,0.159,0.667,109.994,223685,4
909,Nathan Evans,Wellerman - Sea Shanty,54OBgO0Xwu20Jak9TMXbR7,81,0.675,0.359,3,-5.157,1,0.108,0.614,0.0,0.137,0.792,191.903,155333,4
910,Bogdan Vix,Stay (FYHYM2021) - Festival Mix,4E9nk2tNapWT0RQ4Tc4Xaa,14,0.405,0.964,8,-7.482,1,0.0544,4.43e-06,0.986,0.31,0.344,130.007,51821,4
911,Billie Eilish,Male Fantasy,4ak9GGe6afmi2HbxEjvhIC,78,0.687,0.288,2,-10.415,1,0.045,0.863,0.0,0.0986,0.308,110.927,194887,4
912,Super8 & Tab,In This Life (FYHYM2021),04QPADY471UJGXqbprxxXE,14,0.449,0.96,9,-5.987,0,0.118,2.91e-06,0.991,0.136,0.691,131.973,50951,4
913,Edgardo Nuñez,El Ruddy,0vNtFN67TIMgDokyyuUUwA,78,0.736,0.593,7,-9.364,1,0.184,0.117,2.5e-06,0.189,0.785,114.196,183595,1
914,Bobby Prins,When Little Children - 2021 Remastered Remix,4fOqoAHigjlLW0lA0yIfJq,12,0.573,0.707,0,-4.581,1,0.0288,0.173,0.0,0.182,0.896,122.757,199173,4
915,Doja Cat,Been Like This,7y3xU9vEC1s8DSuuoSYKih,77,0.678,0.531,10,-5.029,1,0.0374,0.126,3.44e-05,0.377,0.176,99.008,177373,4
916,Oskah,Blame Game (FYHYM2021) - DRYM Remix,4ha6sqtEizWUcuKx3nC8c2,11,0.428,0.982,2,-4.932,1,0.0843,1.08e-06,0.982,0.381,0.206,136.029,70571,4
917,PinkPantheress,Break it off - Bonus,78ul3D77noQsYjSwvwiPU1,76,0.552,0.904,11,-4.891,0,0.114,0.0027,8.85e-06,0.0786,0.746,171.788,96133,4
918,Purple Haze,A State Of Trance ID #001 (ASOT 1047),6mn5lnbFaM98HY90wgdVEn,21,0.398,0.936,2,-9.113,1,0.0574,0.000777,0.218,0.219,0.0312,128.801,227230,4
919,Quin Nfn,Laid Back,0bsEd30Ho08d9SD4LXrzXX,72,0.747,0.804,11,-9.534,0,0.269,0.25,0.0,0.581,0.566,139.977,209143,4
920,Maratone,Our Time (ASOT 1047),7FCzzbyIp8JRWWipsFJrNi,20,0.506,0.889,5,-8.4,0,0.0557,0.000135,0.0196,0.186,0.174,134.656,144630,4
921,SEB,seaside_demo,1SgUjGzbmmMOsGFTVwQ59L,78,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000,4
922,Armin van Buuren,A State Of Trance (ASOT 1048) - Tune Of The Year 2021,23uQosdt9K10pu3mtrQVWN,15,0.594,0.733,2,-6.669,1,0.364,0.0309,0.0,0.0846,0.637,136.716,39000,5
923,Ashnikko,Daisy,2g1KggY9PKvsoEAOaiz4xx,78,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
924,Cosmic Gate,Feel It,2peO3eoOQP3yTvxIrryHJG,21,0.56,0.855,0,-4.566,0,0.045,0.0101,0.182,0.345,0.278,127.993,207225,4
925,Moneybagg Yo,Switches & Dracs (with Lil Durk feat. EST Gee),4c7LkE1lSNj3RR4cZo0jEi,72,0.772,0.563,11,-8.188,0,0.452,0.0107,0.0,0.304,0.521,160.064,133631,4
926,AVIRA,Gold,1aclOfa3wnZuSc4d6IUqcD,21,0.49,0.856,0,-5.837,0,0.044,0.086,0.103,0.169,0.121,124.001,220644,4
927,Surfaces,Sheesh!,3ddNKnYpVx0uI8vcwbTQ5Y,75,0.743,0.832,5,-3.937,1,0.0611,0.161,0.0,0.0925,0.801,149.951,148847,4
928,Heavy-K,Heaven,3MTFKycXaCc92gaHlJeOWq,24,0.737,0.73,11,-6.769,0,0.0433,0.00355,0.000838,0.0225,0.744,117.997,359000,4
929,Lovejoy,One Day,0IUprcNjE2hDtlvY8rq2W9,76,0.332,0.737,10,-8.572,0,0.0349,0.00696,0.0,0.0519,0.761,183.333,144616,4
930,Armin van Buuren,Tell Me Why,7m0xOsa3x7Yha74VJzGe63,21,0.625,0.818,3,-6.211,0,0.0499,0.0397,0.465,0.325,0.26,128.006,179118,4
931,DEKKO,12x3,0HINQFSerZ6iMfSsaTO3G5,88,0.869,0.727,2,-4.956,1,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200,4
932,Heavy-K,Indlela,0OZzET89Ov9HbE2uOv5XQE,21,0.731,0.605,7,-7.487,0,0.055,0.533,0.0762,0.0917,0.609,117.972,329375,4
933,Armin van Buuren,The Greater Light to Rule the Night (Year in Review 2021),0bmVOfPvI6wbJRr1t5gabN,14,0.49,0.802,0,-11.55,0,0.0383,0.00201,0.963,0.419,0.561,132.006,138161,4
934,Sleep Sleep Sleep,White Noise Waterfall,5WkRINJDHP7zdAo45F1bJb,78,0.188,0.00481,3,-23.892,0,0.0575,0.131,0.352,0.13,0.0388,115.759,163506,3
935,Oliver Smith,Be Alone - Mixed,0dD6v4wvjxfWLZTnqkWhaV,16,0.58,0.961,11,-5.597,0,0.0425,0.00663,0.0656,0.125,0.107,124.992,245760,4
936,StarBoi3,Dick (feat. Doja Cat),3nY8AqaMNNHHLYV4380ol0,79,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994,175238,4
937,Fatum,Deserve It - Mixed,7u1UNoq4kMweaGcouhyCd6,17,0.614,0.917,5,-5.691,0,0.0585,0.00554,0.073,0.125,0.0374,126.028,285714,4
938,KAROL G,200 COPAS,0aZnyTWJNgdzYoOiaW8HKG,83,0.515,0.704,9,-5.25,0,0.206,0.767,0.0,0.415,0.885,91.246,217213,3
939,Maor Levi,Am I Dreaming? - Mixed,5uGApv2KM28KTA5ZpAKitQ,16,0.593,0.809,1,-6.75,1,0.0418,5.43e-05,0.7,0.162,0.0341,128.087,292267,4
940,Surfaces,Come With Me,16frIpnyUb9poRwQxQTmaC,79,0.876,0.565,11,-6.569,0,0.0333,0.16,0.0284,0.114,0.931,111.936,209732,4
941,Above & Beyond,Sun In Your Eyes - Spencer Brown Remix (Mixed),73EjTDiLVfIaPHKqOAa8bK,16,0.595,0.775,0,-7.308,0,0.0322,0.00837,0.854,0.406,0.0601,125.01,552960,4
942,Yeat,Off Tha Lot,5RdiPZzjXTmp9N51wBEzCv,73,0.713,0.521,9,-6.696,1,0.16,0.00975,0.0,0.205,0.229,139.787,123507,4
943,GVN,Ethereal - Mixed,1H8Pcd2XazvYqI6a8XQH4Z,17,0.333,0.885,8,-7.517,1,0.0412,0.285,0.879,0.217,0.155,128.016,277500,4
944,Alesso,Chasing Stars (feat. James Bay),6y6xhAgZjvxy5kR5rigpY3,78,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,170457,4
945,Sunny Lax,V.I.B.E. - Mixed,5wVvNccs984h2rqZgPy1GH,15,0.551,0.869,7,-7.156,1,0.0724,0.00188,0.612,0.0908,0.0365,132.009,401818,4
946,Pink Sweat$,Honesty,19gCnDoMbugHhF7eMpLpe1,75,0.66,0.139,6,-16.339,0,0.0323,0.964,1.1e-05,0.105,0.312,79.975,189000,4
947,Josef Strauss,"Ohne Sorgen, Polka schnell, Op. 271",5Sc05HxzSAEKPSkwaXSmQ9,22,0.4,0.547,0,-12.044,1,0.0467,0.891,0.63,0.0663,0.857,166.178,113933,4
948,Mickey Guyton,Lay It On Me,0O9quVZcM3pNu9VPuhfY9m,73,0.404,0.692,10,-4.451,1,0.0299,0.0419,0.0,0.146,0.334,68.794,189720,4
949,Gareth Emery,I Saw Your Face (FYHYM2021) - Omnia Remix,5yU9aHCuuNOFqaH1MUAmqG,14,0.433,0.978,6,-5.038,1,0.0531,0.000176,0.537,0.138,0.642,128.038,44973,4
950,J Balvin,In Da Getto,63aj87TQG6F3RVO5nbG2VQ,84,0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,131067,4
951,Incognito,Still A Friend Of Mine,3FLibhlx6qnF807b9GoQIo,20,0.663,0.69,9,-9.407,1,0.0319,0.22,0.00406,0.23,0.861,86.803,337080,4
952,T-Pain,I Like Dat,7KrlNS2VqiNNJ82RMQdxBn,74,0.565,0.491,1,-6.902,1,0.221,0.0049,0.0,0.137,0.337,175.694,242085,4
953,Incognito,A Shade Of Blue,41umkmGzinIZKvPreMXjuy,19,0.696,0.456,1,-9.833,1,0.0332,0.208,0.03,0.125,0.679,81.979,346093,4
954,Öwnboss,Move Your Body,6GomT970rCOkKAyyrwJeZi,85,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
955,Incognito,Everyday,2NgWsGPFYG7M30NrdaZuq6,19,0.689,0.9,10,-7.338,1,0.185,0.092,1.64e-05,0.0464,0.655,114.061,289427,4
956,Jeremy Zucker,this is how you fall in love,1aEsTgCsv8nOjEgyEoRCpS,80,0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,174587,4
957,Marcus Santoro,It's Not About You (RES006),2CVsxzg0GZCGcit508CxCQ,17,0.67,0.908,8,-5.907,0,0.0447,0.0408,0.00915,0.29,0.403,124.008,139479,4
958,Baby Keem,first order of business,4d6z0mKVcnhE5x0YWvTexh,75,0.963,0.309,6,-8.456,0,0.315,0.0605,1.9e-05,0.108,0.579,132.04,168759,4
959,Tom Staar,Playing Games (RES006),1snj0k1q66wzENWRrhpGuZ,17,0.384,0.868,2,-8.551,1,0.0517,0.00203,0.276,0.668,0.0512,124.009,216783,4
960,THE ANXIETY,Meet Me At Our Spot - Live,3BrWLBC4WYx393yRUOlTih,77,0.694,0.475,2,-7.035,1,0.0345,0.159,3.9e-06,0.103,0.391,94.987,147829,4
961,Felon,Fine Lines (RES006),4btHQMcikOKuEq1FgvtQ2D,15,0.622,0.899,8,-5.273,0,0.0494,0.0136,0.00176,0.0998,0.257,125.161,208890,4
962,ENHYPEN,FEVER,0UzymivvUH5s8z4PeWZJaK,83,0.6,0.713,6,-5.079,0,0.0592,0.0642,0.0,0.142,0.471,72.999,172107,4
963,Dim3nsion,Before The Rain (RES006),7vWsP0DleQ2eQS5HZJyOn6,16,0.615,0.908,1,-9.475,0,0.0319,0.0119,0.858,0.292,0.168,123.978,123861,4
